,unique_key,created_date,agency,agency_name,complaint_type,descriptor,location_type,incident_zip,incident_address,street_name,cross_street_1,cross_street_2,intersection_street_1,intersection_street_2,address_type,city,landmark,status,community_board,bbl,borough,x_coordinate_state_plane,y_coordinate_state_plane,open_data_channel_type,park_facility_name,park_borough,latitude,longitude,location,:@computed_region_efsh_h5xi,:@computed_region_f5dn_yrer,:@computed_region_yeji_bk3q,:@computed_region_92fq_4b7q,:@computed_region_sbqj_enih,resolution_description,resolution_action_updated_date,bridge_highway_name,bridge_highway_segment,closed_date,road_ramp,facility_type,bridge_highway_direction,taxi_company_borough,taxi_pick_up_location,vehicle_type,due_date
551455,53433980,2022-02-21T07:23:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10035,322 EAST  117 STREET,EAST  117 STREET,2 AVE,1 AVE,,,ADDRESS,NEW YORK,,Closed,11 MANHATTAN,1016880042,MANHATTAN,1001949,229711,ONLINE,Unspecified,MANHATTAN,40.7971619284196,-73.93607623668727,"{'latitude': '40.7971619284196', 'longitude': '-73.93607623668727', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13093,7,4,35,16,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-02-22T15:32:00.000,,,2022-02-22T15:32:00.000,,N/A,,,,,
552143,53430253,2022-02-21T01:06:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10461,1079 ESPLANADE,ESPLANADE,LURTING AVE,HAIGHT AVE,,,ADDRESS,BRONX,,Closed,11 BRONX,2043300069,BRONX,1023517,251301,ONLINE,Unspecified,BRONX,40.85635072379797,-73.85805248443941,"{'latitude': '40.85635072379797', 'longitude': '-73.85805248443941', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11270,59,5,12,32,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-02-22T15:32:00.000,,,2022-02-22T15:32:00.000,,N/A,,,,,
552427,53422193,2022-02-20T23:59:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11218,31 OCEAN PARKWAY,OCEAN PARKWAY,E 8 ST,PROSPECT EXPRESSWAY EXIT 5 WB,,,ADDRESS,BROOKLYN,,Closed,07 BROOKLYN,3053200009,BROOKLYN,991409,176174,ONLINE,Unspecified,BROOKLYN,40.65023070460669,-73.9742006695313,"{'latitude': '40.65023070460669', 'longitude': '-73.9742006695313', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17620,9,2,27,45,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-02-22T15:31:00.000,,,2022-02-22T15:31:00.000,,N/A,,,,,
552499,53421251,2022-02-20T23:44:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10065,1233 YORK AVENUE,YORK AVENUE,E 66 ST,E 67 ST,,,ADDRESS,NEW YORK,,Closed,08 MANHATTAN,1014610021,MANHATTAN,996320,217332,ONLINE,Unspecified,MANHATTAN,40.76319433518289,-73.95642882112759,"{'latitude': '40.76319433518289', 'longitude': '-73.95642882112759', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10090,23,4,1,11,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-02-22T15:31:00.000,,,2022-02-22T15:31:00.000,,N/A,,,,,
552616,53421279,2022-02-20T23:17:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11221,64 PALMETTO STREET,PALMETTO STREET,BUSHWICK AVE,EVERGREEN AVE,,,ADDRESS,BROOKLYN,,Closed,04 BROOKLYN,3033490014,BROOKLYN,1006601,191035,ONLINE,Unspecified,BROOKLYN,40.69099549532093,-73.91940306557305,"{'latitude': '40.69099549532093', 'longitude': '-73.91940306557305', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18181,42,2,30,53,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-02-22T15:31:00.000,,,2022-02-22T15:31:00.000,,N/A,,,,,
552700,53423063,2022-02-20T22:59:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11377,59-11 QUEENS BOULEVARD,QUEENS BOULEVARD,59 ST,59 PL,,,ADDRESS,WOODSIDE,,Closed,02 QUEENS,4013340022,QUEENS,1010406,209492,ONLINE,Unspecified,QUEENS,40.741645081167896,-73.90561066092668,"{'latitude': '40.741645081167896', 'longitude': '-73.90561066092668', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14787,53,3,33,66,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-02-22T15:31:00.000,,,2022-02-22T15:31:00.000,,N/A,,,,,
553308,53420441,2022-02-20T20:58:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10303,423 LISK AVENUE,LISK AVENUE,AMITY PL,SELVIN LOOP,,,ADDRESS,STATEN ISLAND,,Closed,01 STATEN ISLAND,5016700400,STATEN ISLAND,938923,166126,ONLINE,Unspecified,STATEN ISLAND,40.62253802627694,-74.1632800289629,"{'latitude': '40.62253802627694', 'longitude': '-74.1632800289629', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10371,4,1,13,75,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-02-22T15:31:00.000,,,2022-02-22T15:31:00.000,,N/A,,,,,
553325,53426535,2022-02-20T20:55:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11218,457 EAST    9 STREET,EAST    9 STREET,CORTELYOU RD,DITMAS AVE,,,ADDRESS,BROOKLYN,,Closed,12 BROOKLYN,3053930071,BROOKLYN,992700,171566,ONLINE,Unspecified,BROOKLYN,40.637581599430845,-73.9695539852046,"{'latitude': '40.637581599430845', 'longitude': '-73.9695539852046', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17620,2,2,11,39,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-02-22T15:31:00.000,,,2022-02-22T15:31:00.000,,N/A,,,,,
553574,53425684,2022-02-20T19:58:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10019,260 WEST   54 STREET,WEST   54 STREET,BROADWAY,8 AVE,,,ADDRESS,NEW YORK,,Closed,05 MANHATTAN,1010257502,MANHATTAN,988869,217762,ONLINE,Unspecified,MANHATTAN,40.76438160693029,-73.98332569546491,"{'latitude': '40.76438160693029', 'longitude': '-73.98332569546491', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12081,11,4,10,10,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-02-22T15:31:00.000,,,2022-02-22T15:31:00.000,,N/A,,,,,
553736,53425655,2022-02-20T19:24:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10301,285 ST MARKS PLACE,ST MARKS PLACE,WALL ST,FORT PL,,,ADDRESS,STATEN ISLAND,,Closed,01 STATEN ISLAND,5000080025,STATEN ISLAND,962406,173477,ONLINE,Unspecified,STATEN ISLAND,40.64280397824817,-74.07871181959732,"{'latitude': '40.64280397824817', 'longitude': '-74.07871181959732', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",10369,4,1,13,74,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-02-22T15:31:00.000,,,2022-02-22T15:31:00.000,,N/A,,,,,
555251,53420448,2022-02-20T14:36:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10019,15 WEST   55 STREET,WEST   55 STREET,5 AVE,AVENUE OF THE AMERICAS,,,ADDRESS,NEW YORK,,Closed,05 MANHATTAN,1012710027,MANHATTAN,990977,216900,ONLINE,Unspecified,MANHATTAN,40.76201428638656,-73.97571680869875,"{'latitude': '40.76201428638656', 'longitude': '-73.97571680869875', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12081,11,4,51,10,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-02-22T15:31:00.000,,,2022-02-22T15:31:00.000,,N/A,,,,,
555618,53424778,2022-02-20T13:38:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11225,285 HAWTHORNE STREET,HAWTHORNE STREET,ROGERS AVE,NOSTRAND AVE,,,ADDRESS,BROOKLYN,,Closed,09 BROOKLYN,3050440056,BROOKLYN,997807,178933,ONLINE,Unspecified,BROOKLYN,40.65779607266193,-73.95113825933666,"{'latitude': '40.65779607266193', 'longitude': '-73.95113825933666', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13509,17,2,11,44,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-02-22T15:31:00.000,,,2022-02-22T15:31:00.000,,N/A,,,,,
555845,53424779,2022-02-20T12:58:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11361,47-19 212 STREET,212 STREET,47 AVE,48 AVE,,,ADDRESS,BAYSIDE,,Closed,11 QUEENS,4073290110,QUEENS,1048075,214818,ONLINE,Unspecified,QUEENS,40.756071927159404,-73.76962417310394,"{'latitude': '40.756071927159404', 'longitude': '-73.76962417310394', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14196,26,3,20,69,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-02-22T15:31:00.000,,,2022-02-22T15:31:00.000,,N/A,,,,,
556148,53423050,2022-02-20T12:15:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11213,1140 ST JOHNS PLACE,ST JOHNS PLACE,HAMPTON PL,ALBANY AVE,,,ADDRESS,BROOKLYN,,Closed,08 BROOKLYN,3012580026,BROOKLYN,1000783,183777,ONLINE,Unspecified,BROOKLYN,40.67108671928291,-73.9404003721513,"{'latitude': '40.67108671928291', 'longitude': '-73.9404003721513', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17615,16,2,48,49,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-02-22T15:31:00.000,,,2022-02-22T15:31:00.000,,N/A,,,,,
557366,53424760,2022-02-20T09:07:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11101,22-18 JACKSON AVENUE,JACKSON AVENUE,46 RD,46 AVE,,,ADDRESS,LONG ISLAND CITY,,Closed,02 QUEENS,4000727501,QUEENS,998946,210811,ONLINE,Unspecified,QUEENS,40.74529187472669,-73.94696354665577,"{'latitude': '40.74529187472669', 'longitude': '-73.94696354665577', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16858,53,3,33,66,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-02-22T15:31:00.000,,,2022-02-22T15:31:00.000,,N/A,,,,,
558415,53420352,2022-02-20T01:41:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10014,11 CHARLES STREET,CHARLES STREET,GREENWICH AVE,WAVERLY PL,,,ADDRESS,NEW YORK,,Closed,02 MANHATTAN,1006120069,MANHATTAN,983992,207141,ONLINE,Unspecified,MANHATTAN,40.7352308442036,-74.00093095658815,"{'latitude': '40.7352308442036', 'longitude': '-74.00093095658815', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12077,57,4,10,3,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-02-22T15:28:00.000,,,2022-02-22T15:28:00.000,,N/A,,,,,
558782,53424788,2022-02-20T00:25:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10024,5 WEST   91 STREET,WEST   91 STREET,CENTRAL PARK W,COLUMBUS AVE,,,ADDRESS,NEW YORK,,Closed,07 MANHATTAN,1012050022,MANHATTAN,993246,226622,PHONE,Unspecified,MANHATTAN,40.78869660397027,-73.96751313526154,"{'latitude': '40.78869660397027', 'longitude': '-73.96751313526154', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12422,20,4,19,15,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-02-22T15:28:00.000,,,2022-02-22T15:28:00.000,,N/A,,,,,
560192,53417947,2022-02-19T19:32:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10024,506 AMSTERDAM AVENUE,AMSTERDAM AVENUE,W 84 ST,W 85 ST,,,ADDRESS,NEW YORK,,Closed,07 MANHATTAN,1012320033,MANHATTAN,990955,225874,ONLINE,Unspecified,MANHATTAN,40.78664557944582,-73.9757872703752,"{'latitude': '40.78664557944582', 'longitude': '-73.9757872703752', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12421,20,4,19,12,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-02-22T15:28:00.000,,,2022-02-22T15:28:00.000,,N/A,,,,,
561133,53417149,2022-02-19T16:06:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11206,930 MYRTLE AVENUE,MYRTLE AVENUE,TOMPKINS AVE,THROOP AVE,,,ADDRESS,BROOKLYN,,Closed,03 BROOKLYN,3017560026,BROOKLYN,999999,192874,ONLINE,Unspecified,BROOKLYN,40.69605733413274,-73.94320534207388,"{'latitude': '40.69605733413274', 'longitude': '-73.94320534207388', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17213,69,2,49,51,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-02-22T15:27:00.000,,,2022-02-22T15:27:00.000,,N/A,,,,,
561377,53417977,2022-02-19T15:18:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10002,10 MONROE STREET,MONROE STREET,CATHERINE ST,MARKET ST,,,ADDRESS,NEW YORK,,Closed,03 MANHATTAN,1002530001,MANHATTAN,985766,198522,ONLINE,Unspecified,MANHATTAN,40.711573650264,-73.99453166943319,"{'latitude': '40.711573650264', 'longitude': '-73.99453166943319', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11723,70,4,32,2,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-02-22T15:27:00.000,,,2022-02-22T15:27:00.000,,N/A,,,,,
561905,53417150,2022-02-19T13:24:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11221,1248 DE KALB AVENUE,DE KALB AVENUE,EVERGREEN AVE,MYRTLE AVE,,,ADDRESS,BROOKLYN,,Closed,04 BROOKLYN,3032430015,BROOKLYN,1004594,193133,ONLINE,Unspecified,BROOKLYN,40.696758858504055,-73.92663389849307,"{'latitude': '40.696758858504055', 'longitude': '-73.92663389849307', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",18181,42,2,30,53,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-02-22T15:27:00.000,,,2022-02-22T15:27:00.000,,N/A,,,,,
562032,53418862,2022-02-19T12:59:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11378,62-23 60 DRIVE,60 DRIVE,FRESH POND RD,MT OLIVET CRES,,,ADDRESS,MASPETH,,Closed,05 QUEENS,4027580082,QUEENS,1011859,200107,ONLINE,Unspecified,QUEENS,40.71588114761575,-73.90040572024198,"{'latitude': '40.71588114761575', 'longitude': '-73.90040572024198', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14788,54,3,34,62,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-02-22T15:27:00.000,,,2022-02-22T15:27:00.000,,N/A,,,,,
562641,53416364,2022-02-19T11:37:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11420,133-41 130 STREET,130 STREET,133 AVE,135 AVE,,,ADDRESS,SOUTH OZONE PARK,,Closed,10 QUEENS,4117890012,QUEENS,1037111,183380,ONLINE,Unspecified,QUEENS,40.669854668135756,-73.80944535333987,"{'latitude': '40.669854668135756', 'longitude': '-73.80944535333987', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24016,62,3,46,64,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-02-22T15:27:00.000,,,2022-02-22T15:27:00.000,,N/A,,,,,
562678,53418868,2022-02-19T11:30:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11378,62-77 60 ROAD,60 ROAD,FRESH POND RD,MT OLIVET CRES,,,ADDRESS,MASPETH,,Closed,05 QUEENS,4027570050,QUEENS,1011671,200294,ONLINE,Unspecified,QUEENS,40.71639500219816,-73.9010831326011,"{'latitude': '40.71639500219816', 'longitude': '-73.9010831326011', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14788,54,3,34,62,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-02-22T15:27:00.000,,,2022-02-22T15:27:00.000,,N/A,,,,,
563099,53418844,2022-02-19T10:20:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10469,3437 EASTCHESTER ROAD,EASTCHESTER ROAD,BOSTON RD,CHESTER ST,,,ADDRESS,BRONX,,Closed,12 BRONX,2047220012,BRONX,1026628,259095,ONLINE,Unspecified,BRONX,40.87772846578705,-73.84675716563054,"{'latitude': '40.87772846578705', 'longitude': '-73.84675716563054', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11607,29,5,2,30,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-03-01T12:01:00.000,,,2022-03-01T12:01:00.000,,N/A,,,,,
563358,53416331,2022-02-19T09:42:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10469,2558 LURTING AVENUE,LURTING AVENUE,MACE AVE,ALLERTON AVE,,,ADDRESS,BRONX,,Closed,11 BRONX,2044520029,BRONX,1023850,254047,ONLINE,Unspecified,BRONX,40.86388617052384,-73.8568324905167,"{'latitude': '40.86388617052384', 'longitude': '-73.8568324905167', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11607,59,5,12,32,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-02-22T15:27:00.000,,,2022-02-22T15:27:00.000,,N/A,,,,,
563404,53416332,2022-02-19T09:36:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11375,150 BURNS STREET,BURNS STREET,ASCAN AVE,BORAGE PL,,,ADDRESS,FOREST HILLS,,Closed,06 QUEENS,4032910080,QUEENS,1028391,200604,ONLINE,Unspecified,QUEENS,40.71717825424593,-73.84076648438538,"{'latitude': '40.71717825424593', 'longitude': '-73.84076648438538', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14786,40,3,28,70,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-02-22T15:27:00.000,,,2022-02-22T15:27:00.000,,N/A,,,,,
563616,53416354,2022-02-19T08:59:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11214,8210 19 AVENUE,19 AVENUE,82 ST,83 ST,,,ADDRESS,BROOKLYN,,Closed,11 BROOKLYN,3063150034,BROOKLYN,984744,160822,ONLINE,Unspecified,BROOKLYN,40.60809558193659,-73.99822086530921,"{'latitude': '40.60809558193659', 'longitude': '-73.99822086530921', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",17616,1,2,45,37,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-02-22T15:27:00.000,,,2022-02-22T15:27:00.000,,N/A,,,,,
564723,53417975,2022-02-19T02:11:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11229,2218 BATCHELDER STREET,BATCHELDER STREET,AVENUE V,AVENUE W,,,ADDRESS,BROOKLYN,,Closed,15 BROOKLYN,3073870001,BROOKLYN,1001349,156954,PHONE,Unspecified,BROOKLYN,40.59746222768981,-73.93842797179069,"{'latitude': '40.59746222768981', 'longitude': '-73.93842797179069', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13512,32,2,8,36,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-02-23T09:21:00.000,,,2022-02-23T09:21:00.000,,N/A,,,,,
564766,53415489,2022-02-19T01:56:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11106,34-52 30 STREET,30 STREET,34 AVE,35 AVE,,,ADDRESS,ASTORIA,,Closed,01 QUEENS,4005850004,QUEENS,1003999,215899,ONLINE,Unspecified,QUEENS,40.75924730085356,-73.92871281851558,"{'latitude': '40.75924730085356', 'longitude': '-73.92871281851558', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",16863,39,3,33,72,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-02-22T10:44:00.000,,,2022-02-22T10:44:00.000,,N/A,,,,,
566292,53411328,2022-02-18T20:51:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10021,423 EAST   75 STREET,EAST   75 STREET,1 AVE,YORK AVE,,,ADDRESS,NEW YORK,,Closed,08 MANHATTAN,1014700013,MANHATTAN,997025,219619,ONLINE,Unspecified,MANHATTAN,40.76947056668246,-73.95387951371282,"{'latitude': '40.76947056668246', 'longitude': '-73.95387951371282', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12083,23,4,1,11,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-02-22T10:44:00.000,,,2022-02-22T10:44:00.000,,N/A,,,,,
566300,53405213,2022-02-18T20:49:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11435,141-72 85 ROAD,85 ROAD,BEND,143 ST,,,ADDRESS,JAMAICA,,Closed,08 QUEENS,4097110075,QUEENS,1035688,197865,ONLINE,Unspecified,QUEENS,40.709620952320556,-73.8144644077014,"{'latitude': '40.709620952320556', 'longitude': '-73.8144644077014', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",24670,25,3,24,65,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-02-22T10:44:00.000,,,2022-02-22T10:44:00.000,,N/A,,,,,
566450,53407679,2022-02-18T20:18:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,10019,725 11 AVENUE,11 AVENUE,W 51 ST,W 52 ST,,,ADDRESS,NEW YORK,,Closed,04 MANHATTAN,1010990031,MANHATTAN,985913,218631,ONLINE,Unspecified,MANHATTAN,40.76676783746727,-73.993996457715,"{'latitude': '40.76676783746727', 'longitude': '-73.993996457715', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",12081,12,4,10,10,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-02-22T10:44:00.000,,,2022-02-22T10:44:00.000,,N/A,,,,,
566471,53403804,2022-02-18T20:15:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11385,2116 BLEECKER STREET,BLEECKER STREET,GRANDVIEW AVE,BUTLER AVE,,,ADDRESS,RIDGEWOOD,,Closed,05 QUEENS,4033720015,QUEENS,1010165,197875,ONLINE,Unspecified,QUEENS,40.709759967136144,-73.90652509391312,"{'latitude': '40.709759967136144', 'longitude': '-73.90652509391312', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",15310,54,3,34,62,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-02-22T10:44:00.000,,,2022-02-22T10:44:00.000,,N/A,,,,,
567930,53403833,2022-02-18T16:14:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11237,1348 WILLOUGHBY AVENUE,WILLOUGHBY AVENUE,WYCKOFF AVE,ST NICHOLAS AVE,,,ADDRESS,BROOKLYN,,Closed,04 BROOKLYN,3032110018,BROOKLYN,1006221,196609,ONLINE,Unspecified,BROOKLYN,40.706295770687284,-73.9207551485525,"{'latitude': '40.706295770687284', 'longitude': '-73.9207551485525', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13828,42,2,30,53,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-02-22T10:44:00.000,,,2022-02-22T10:44:00.000,,N/A,,,,,
569276,53406411,2022-02-18T13:18:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11226,70 LENOX ROAD,LENOX ROAD,FLATBUSH AVE,BEDFORD AVE,,,ADDRESS,BROOKLYN,,Closed,14 BROOKLYN,3050830037,BROOKLYN,996081,177438,ONLINE,Unspecified,BROOKLYN,40.65369509976539,-73.95736167946332,"{'latitude': '40.65369509976539', 'longitude': '-73.95736167946332', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",13510,60,2,11,43,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-02-22T10:44:00.000,,,2022-02-22T10:44:00.000,,N/A,,,,,
569715,53406412,2022-02-18T12:21:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11368,58-23 VAN CLEEF STREET,VAN CLEEF STREET,SAULTELL AVE,HORACE HARDING EXPY SR N,,,ADDRESS,CORONA,,Closed,04 QUEENS,4019720111,QUEENS,1025938,208815,ONLINE,Unspecified,QUEENS,40.739727311070546,-73.8495645098604,"{'latitude': '40.739727311070546', 'longitude': '-73.8495645098604', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14510,66,3,21,68,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-02-22T10:44:00.000,,,2022-02-22T10:44:00.000,,N/A,,,,,
570200,53405210,2022-02-18T11:43:00.000,DEP,Department of Environmental Protection,Lead,Lead Kit Request (Residential) (L10),,11368,37-74 103 STREET,103 STREET,37 AVE,39 AVE,,,ADDRESS,CORONA,,Closed,03 QUEENS,4017680046,QUEENS,1021877,213553,ONLINE,Unspecified,QUEENS,40.7527501269034,-73.86419251919246,"{'latitude': '40.7527501269034', 'longitude': '-73.86419251919246', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",14510,65,3,21,73,The Department of Environmental Protection investigated this complaint and created a Service Request to have a Lead Test Kit sent to the complainant.,2022-02-22T10:44:00.000,,,2022-02-22T10:44:00.000,,N/A,,,,,
